sector,category,id,name,unit,factor,uncertainty,source,year,region,date_accessed,description,source_link
Energy,Electricity,grid-mix,Grid Mix,kg-CO2e/kwh,0.79107,,AIB,2019,PL,2021/07/30,Emission Intensity of Poland's Power Sector. Published by the Association of Issuing Bodies (AIB) 2019. Includes Production Fuel Mix & Residual Mix Factors.,https://www.aib-net.org/
Energy,Electricity,grid-mix,Grid Mix,kg-CO2e/kwh,0.24385,,AIB,2019,SL,2021/07/30,Emission Intensity of Slovenia's Power Sector. Published by the Association of Issuing Bodies (AIB) 2019. Includes Production Fuel Mix & Residual Mix Factors.,https://www.aib-net.org/
Energy,Electricity,grid-mix,Grid Mix,kg-CO2e/kwh,0.44438,,EPA,2018,US-GA,2021/07/23,Emission Intensity of Georgia's Energy Grid Mix. Available in the EPA's eGrid 2020. Includes Generation & T&D Factors.,https://www.epa.gov/egrid
Energy,Electricity,grid-mix,Grid Mix,kg-CO2e/kwh,0.14913,,AIB,2019,LT,2021/07/30,Emission Intensity of Lithuania's Power Sector. Published by the Association of Issuing Bodies (AIB) 2019. Includes Production Fuel Mix & Residual Mix Factors.,https://www.aib-net.org/
Energy,Electricity,grid-mix,Grid Mix,kg-CO2e/kwh,0.4784,,EPA,2018,US-MN,2021/07/23,Emission Intensity of Minnesota's Energy Grid Mix. Available in the EPA's eGrid 2020. Includes Generation & T&D Factors.,https://www.epa.gov/egrid
Energy,Electricity,grid-mix,Grid Mix,kg-CO2e/kwh,0.3706,,AIB,2019,MT,2021/07/30,Emission Intensity of Malta's Power Sector. Published by the Association of Issuing Bodies (AIB) 2019. Includes Production Fuel Mix & Residual Mix Factors.,https://www.aib-net.org/
Energy,Electricity,grid-mix,Grid Mix,kg-CO2e/kwh,0.449,,CT,2018,MX,2021/07/30,Emission Intensity of Mexico's Power Sector. Available in the Climate Transparency Report 2019. Includes Production Fuel Mix Factor.,https://www.climate-transparency.org/g20-climate-performance/g20report2019
Energy,Electricity,grid-mix,Grid Mix,kg-CO2e/kwh,0.027,,UNFCCC,2018,CA-NL,2021/07/30,Emission Intensity of Newfoundland and Labrador's Energy Grid Mix. Published in the UN Framework Convention on Climate Change 2020. Includes Generation & T&D Factors.,https://data.ec.gc.ca/data/substances/monitor/canada-s-official-greenhouse-gas-inventory/Emission_Factors.pdf
Energy,Electricity,grid-mix,Grid Mix,kg-CO2e/kwh,0.0607,10,ADEME,2019,FR,2021/08/20,Emission Intensity for Average Grid Mix Consumption. Continental France. 2019. Published by the Agence de l'Environnement et de la Maîtrise de l'Énergie.,https://www.bilans-ges.ademe.fr/en/accueil
Energy,Electricity,grid-mix,Grid Mix,kg-CO2e/kwh,0.73,,DISER,2018,AU-WA,2021/07/30,Emission Intensity of Western Australia (SWIS)'s Energy Grid Mix. Published by the Australian Government 2019. Includes Generation & T&D Factors.,https://www.industry.gov.au/data-and-publications/national-greenhouse-accounts-factors-2019
Energy,Electricity,grid-mix,Grid Mix,kg-CO2e/kwh,0.35685,,EPA,2018,US-TN,2021/08/23,Emission Intensity of Tennessee's Energy Grid Mix. Available in the EPA's eGrid 2020. Includes Generation & T&D Factors.,https://www.epa.gov/egrid
Energy,Electricity,grid-mix,Grid Mix,kg-CO2e/kwh,0.88,,DISER,2018,AU,2021/07/30,"Emission Intensity of Thailand's Power Sector. Published by the Australian Government 2018. Includes Production Fuel Mix Factor, Generation Factor & Transmission and Distribution.",https://www.industry.gov.au/data-and-publications/national-greenhouse-accounts-factors-2019
Energy,Electricity,grid-mix,Grid Mix,kg-CO2e/kwh,0.72913,,EPA,2018,US-HI,2021/08/23,Emission Intensity of Hawaii's Energy Grid Mix. Available in the EPA's eGrid 2020. Includes Generation & T&D Factors.,https://www.epa.gov/egrid
Energy,Electricity,grid-mix,Grid Mix,kg-CO2e/kwh,0.243,,EPA,2018,US-CT,2021/08/23,Emission Intensity of the Connectitut Energy Grid Mix. Available in the EPA's eGrid 2020. Includes Generation & T&D Factors.,https://www.epa.gov/egrid
Energy,Electricity,grid-mix,Grid Mix,kg-CO2e/kwh,0.0759,10,ADEME,2013,FR,2021/08/20,Emission Intensity for Average Grid Mix Consumption. Continental France. 2013. Published by the Agence de l'Environnement et de la Maîtrise de l'Énergie.,https://www.bilans-ges.ademe.fr/en/accueil
Energy,Electricity,grid-mix,Grid Mix,kg-CO2e/kwh,0.58139,,EPA,2018,US-AR,2021/08/23,Emission Intensity of the Arkansas Energy Grid Mix. Available in the EPA's eGrid 2020. Includes Generation & T&D Factors.,https://www.epa.gov/egrid
Energy,Electricity,grid-mix,Grid Mix,kg-CO2e/kwh,0.708,,CT,2018,IN,2021/07/30,Emission Intensity of India's Power Sector. Available in the Climate Transparency Report 2019. Includes Production Fuel Mix Factor.,https://www.climate-transparency.org/g20-climate-performance/g20report2019
Energy,Electricity,grid-mix,Grid Mix,kg-CO2e/kwh,0.43737,,AIB,2019,BG,2021/07/30,Emission Intensity of Belgium's Power Sector. Published by the Association of Issuing Bodies (AIB) 2019. Includes Production Fuel Mix & Residual Mix Factors.,https://www.aib-net.org/
Energy,Electricity,grid-mix,Grid Mix,kg-CO2e/kwh,0.13286,,AIB,2019,AT,2021/07/30,Emission Intensity of Austria's Power Sector. Published by the Association of Issuing Bodies (AIB) 2019. Includes Production Fuel Mix Factor.,https://www.aib-net.org/
Energy,Electricity,grid-mix,Grid Mix,kg-CO2e/kwh,0.81,,CT,2018,HK,2021/07/30,Emission Intensity of Hong Kong's Power Sector. Available in the Climate Transparency Report 2019. Includes Production Fuel Mix Factor.,https://www.hkelectric.com/en/InvestorRelations/Documents/Financial%20Reports/2019/AR/2019_HKEI_AR_E_FULL.pdf
Energy,Electricity,grid-mix,Grid Mix,kg-CO2e/kwh,0.1497,,EPA,2018,US-OR,2021/08/23,Emission Intensity of Oregon's Energy Grid Mix. Available in the EPA's eGrid 2020. Includes Generation & T&D Factors.,https://www.epa.gov/egrid
Energy,Electricity,grid-mix,Grid Mix,kg-CO2e/kwh,0.497,,EPPO,2019,TH,2021/07/30,"Emission Intensity of Thailand's Power Sector. Published by the Thai Government's Energy Policy and Planning Office (EPPO) 2019. Includes Generation Factor, Production Fuel Mix Factor & Transmission and Distribution.",http://www.eppo.go.th/index.php/en/
Energy,Electricity,grid-mix,Grid Mix,kg-CO2e/kwh,0.014,,UNFCCC,2018,CA-PE,2021/07/30,Emission Intensity of Prince Edward Island's Energy Grid Mix. Published in the UN Framework Convention on Climate Change 2020. Includes Generation & T&D Factors.,https://data.ec.gc.ca/data/substances/monitor/canada-s-official-greenhouse-gas-inventory/Emission_Factors.pdf
Energy,Electricity,grid-mix,Grid Mix,kg-CO2e/kwh,0.01189,,AIB,2019,SE,2021/07/30,Emission Intensity of Sweden's Power Sector. Published by the Association of Issuing Bodies (AIB) 2019. Includes Production Fuel Mix & Residual Mix Factors.,https://www.aib-net.org/
Energy,Electricity,grid-mix,Grid Mix,kg-CO2e/kwh,0.5321,,EPA,2018,US-MI,2021/08/23,Emission Intensity of Michigan's Energy Grid Mix. Available in the EPA's eGrid 2020. Includes Generation & T&D Factors.,https://www.epa.gov/egrid
Energy,Electricity,grid-mix,Grid Mix,kg-CO2e/kwh,0.37862,,AIB,2019,DE,2021/07/30,Emission Intensity of Germany's Power Sector. Published by the Association of Issuing Bodies (AIB) 2019. Includes Production Fuel Mix & Residual Mix Factors.,https://www.aib-net.org/
Energy,Electricity,grid-mix,Grid Mix,kg-CO2e/kwh,0.4633,,EPA,2018,US-AZ,2021/08/23,Emission Intensity of Arizona's Energy Grid Mix. Available in the EPA's eGrid 2020. Includes Generation & T&D Factors.,https://www.epa.gov/egrid
Energy,Electricity,grid-mix,Grid Mix,kg-CO2e/kwh,0.0785,10,ADEME,2009,FR,2021/08/20,Emission Intensity for Average Grid Mix Consumption. Continental France. 2009. Published by the Agence de l'Environnement et de la Maîtrise de l'Énergie.,https://www.bilans-ges.ademe.fr/en/accueil
Energy,Electricity,grid-mix,Grid Mix,kg-CO2e/kwh,0.76679,,EPA,2018,US-UT,2021/08/23,Emission Intensity of Utah's Energy Grid Mix. Available in the EPA's eGrid 2020. Includes Generation & T&D Factors.,https://www.epa.gov/egrid
Energy,Electricity,grid-mix,Grid Mix,kg-CO2e/kwh,0.33854,,AIB,2019,IT,2021/07/30,Emission Intensity of Italy's Power Sector. Published by the Association of Issuing Bodies (AIB) 2019. Includes Production Fuel Mix & Residual Mix Factors.,https://www.aib-net.org/
Energy,Electricity,grid-mix,Grid Mix,kg-CO2e/kwh,0.43849,,EPA,2018,US-MS,2021/08/23,Emission Intensity of Mississipi's Energy Grid Mix. Available in the EPA's eGrid 2020. Includes Generation & T&D Factors.,https://www.epa.gov/egrid
Energy,Electricity,grid-mix,Grid Mix,kg-CO2e/kwh,0.16,,UNFCCC,2018,CA-NS,2021/07/30,Emission Intensity of the Northwest Territories' Energy Grid Mix. Published in the UN Framework Convention on Climate Change 2020. Includes Generation Factor. Negligible T&D Factors.,https://data.ec.gc.ca/data/substances/monitor/canada-s-official-greenhouse-gas-inventory/Emission_Factors.pdf
Energy,Electricity,grid-mix,Grid Mix,kg-CO2e/kwh,0.72333,,EPA,2018,US-ND,2021/08/23,Emission Intensity of North Dakota's Energy Grid Mix. Available in the EPA's eGrid 2020. Includes Generation & T&D Factors.,https://www.epa.gov/egrid
Energy,Electricity,grid-mix,Grid Mix,kg-CO2e/kwh,0.0785,10,ADEME,2011,FR,2021/08/20,Emission Intensity for Average Grid Mix Consumption. Continental France. 2011. Published by the Agence de l'Environnement et de la Maîtrise de l'Énergie.,https://www.bilans-ges.ademe.fr/en/accueil
Energy,Electricity,grid-mix,Grid Mix,kg-CO2e/kwh,0.03,,UNFCCC,2018,CA-ON,2021/07/30,Emission Intensity of Ontario's Energy Grid Mix. Published in the UN Framework Convention on Climate Change 2020. Includes Generation & T&D Factors.,https://data.ec.gc.ca/data/substances/monitor/canada-s-official-greenhouse-gas-inventory/Emission_Factors.pdf
Energy,Electricity,grid-mix,Grid Mix,kg-CO2e/kwh,0.732,,CT,2018,SA,2021/07/30,Emission Intensity of Saudi Arabia's Power Sector. Available in the Climate Transparency Report 2019. Includes Production Fuel Mix Factor.,https://www.climate-transparency.org/g20-climate-performance/g20report2019
Energy,Electricity,grid-mix,Grid Mix,kg-CO2e/kwh,0.41427,,EPA,2018,US-RI,2021/08/23,Emission Intensity of Rhode Island's Energy Grid Mix. Available in the EPA's eGrid 2020. Includes Generation & T&D Factors.,https://www.epa.gov/egrid
Energy,Electricity,grid-mix,Grid Mix,kg-CO2e/kwh,0.45207,,AIB,2019,NL,2021/07/30,Emission Intensity of the Netherlands' Power Sector. Published by the Association of Issuing Bodies (AIB) 2019. Includes Production Fuel Mix & Residual Mix Factors.,https://www.aib-net.org/
Energy,Electricity,grid-mix,Grid Mix,kg-CO2e/kwh,0.07659,,EPA,2018,US-ID,2021/08/23,Emission Intensity of Idaho's Energy Grid Mix. Available in the EPA's eGrid 2020. Includes Generation & T&D Factors.,https://www.epa.gov/egrid
Energy,Electricity,grid-mix,Grid Mix,kg-CO2e/kwh,0.30333,,AIB,2019,LV,2021/07/30,Emission Intensity of Latvia's Power Sector. Published by the Association of Issuing Bodies (AIB) 2019. Includes Production Fuel Mix & Residual Mix Factors.,https://www.aib-net.org/
Energy,Electricity,grid-mix,Grid Mix,kg-CO2e/kwh,0.9354,,EPA,2018,US-WV,2021/08/23,Emission Intensity of West Virginia's Energy Grid Mix. Available in the EPA's eGrid 2020. Includes Generation & T&D Factors.,https://www.epa.gov/egrid
Energy,Electricity,grid-mix,Grid Mix,kg-CO2e/kwh,0.42941,,EPA,2018,US-DE,2021/08/23,Emission Intensity of Delaware's Energy Grid Mix. Available in the EPA's eGrid 2020. Includes Generation & T&D Factors.,https://www.epa.gov/egrid
Energy,Electricity,grid-mix,Grid Mix,kg-CO2e/kwh,0.1511,,AIB,2019,SK,2021/07/30,Emission Intensity of Slovakia's Power Sector. Published by the Association of Issuing Bodies (AIB) 2019. Includes Production Fuel Mix & Residual Mix Factors.,https://www.aib-net.org/
Energy,Electricity,grid-mix,Grid Mix,kg-CO2e/kwh,0.30263,,EPA,2018,US-SC,2021/08/23,Emission Intensity of South Carolina's Energy Grid Mix. Available in the EPA's eGrid 2020. Includes Generation & T&D Factors.,https://www.epa.gov/egrid
Energy,Electricity,grid-mix,Grid Mix,kg-CO2e/kwh,0.13622,,AIB,2019,FI,2021/07/30,Emission Intensity of Finland's Power Sector. Published by the Association of Issuing Bodies (AIB) 2019. Includes Production Fuel Mix & Residual Mix Factors.,https://www.aib-net.org/
Energy,Electricity,grid-mix,Grid Mix,kg-CO2e/kwh,0.09534,,EPA,2018,US-WA,2021/08/23,Emission Intensity of Washington's Energy Grid Mix. Available in the EPA's eGrid 2020. Includes Generation & T&D Factors.,https://www.epa.gov/egrid
Energy,Electricity,grid-mix,Grid Mix,kg-CO2e/kwh,0.37621,,EPA,2018,US-PA,2021/08/23,Emission Intensity of Pennsylvania's Energy Grid Mix. Available in the EPA's eGrid 2020. Includes Generation & T&D Factors.,https://www.epa.gov/egrid
Energy,Electricity,grid-mix,Grid Mix,kg-CO2e/kwh,0.0571,10,ADEME,2018,FR,2021/08/20,Emission Intensity for Average Grid Mix Consumption. Continental France. 2018. Published by the Agence de l'Environnement et de la Maîtrise de l'Énergie.,https://www.bilans-ges.ademe.fr/en/accueil
Energy,Electricity,grid-mix,Grid Mix,kg-CO2e/kwh,0.0599,10,ADEME,2020,FR,2021/08/20,Emission Intensity for Average Grid Mix Consumption. Continental France. 2020. Published by the Agence de l'Environnement et de la Maîtrise de l'Énergie.,https://www.bilans-ges.ademe.fr/en/accueil
Energy,Electricity,grid-mix,Grid Mix,kg-CO2e/kwh,0.0785,10,ADEME,2010,FR,2021/08/20,Emission Intensity for Average Grid Mix Consumption. Continental France. 2010. Published by the Agence de l'Environnement et de la Maîtrise de l'Énergie.,https://www.bilans-ges.ademe.fr/en/accueil
Energy,Electricity,grid-mix,Grid Mix,kg-CO2e/kwh,0.0785,10,ADEME,2012,FR,2021/08/20,Emission Intensity for Average Grid Mix Consumption. Continental France. 2012. Published by the Agence de l'Environnement et de la Maîtrise de l'Énergie.,https://www.bilans-ges.ademe.fr/en/accueil
Energy,Electricity,grid-mix,Grid Mix,kg-CO2e/kwh,0.074,,CT,2018,BR,2021/07/30,Emission Intensity of Brazil's Power Sector. Available in the Climate Transparency Report 2019. Includes Production Fuel Mix Factor.,https://www.climate-transparency.org/g20-climate-performance/g20report2019
Energy,Electricity,grid-mix,Grid Mix,kg-CO2e/kwh,0.54,,DISER,2018,AU-SA,2021/07/30,Emission Intensity of South Australia's Energy Grid Mix. Published by the Australian Government 2019. Includes Generation & T&D Factors.,https://www.industry.gov.au/data-and-publications/national-greenhouse-accounts-factors-2019
Energy,Electricity,grid-mix,Grid Mix,kg-CO2e/kwh,0.24796,,EPA,2018,US-SD,2021/08/23,Emission Intensity of Minnesota's Energy Grid Mix. Available in the EPA's eGrid 2020. Includes Generation & T&D Factors.,https://www.epa.gov/egrid
Energy,Electricity,grid-mix,Grid Mix,kg-CO2e/kwh,0.506,,CT,2018,JP,2021/07/30,Emission Intensity of Japan's Power Sector. Available in the Climate Transparency Report 2019. Includes Production Fuel Mix Factor.,https://www.climate-transparency.org/g20-climate-performance/g20report2019
Energy,Electricity,grid-mix,Grid Mix,kg-CO2e/kwh,0.54465,,AIB,2019,CZ,2021/07/30,Emission Intensity of the Czech Republic's Power Sector. Published by the Association of Issuing Bodies (AIB) 2019. Includes Production Fuel Mix & Residual Mix Factors.,https://www.aib-net.org/
Energy,Electricity,grid-mix,Grid Mix,kg-CO2e/kwh,0.02738,,EPA,2018,US-VT,2021/07/23,Emission Intensity of Vermont's Energy Grid Mix. Available in the EPA's eGrid 2020. Includes Generation & T&D Factors.,https://www.epa.gov/egrid
Energy,Electricity,grid-mix,Grid Mix,kg-CO2e/kwh,0.43597,,EPA,2018,US-AK,2021/07/23,Emission Intensity of Alaska's Energy Grid Mix. Available in the EPA's eGrid 2020. Includes Generation & T&D Factors.,https://www.epa.gov/egrid
Energy,Electricity,grid-mix,Grid Mix,kg-CO2e/kwh,0.68,,UNFCCC,2018,CA-AB,2021/07/30,Emission Intensity of Alberta's Energy Grid Mix. Published in the UN Framework Convention on Climate Change 2020. Includes Generation & T&D Factors.,https://data.ec.gc.ca/data/substances/monitor/canada-s-official-greenhouse-gas-inventory/Emission_Factors.pdf
Energy,Electricity,grid-mix,Grid Mix,kg-CO2e/kwh,0.01118,,AIB,2019,NO,2021/07/30,Emission Intensity of Norway's Power Sector. Published by the Association of Issuing Bodies (AIB) 2019. Includes Production Fuel Mix & Residual Mix Factors.,https://www.aib-net.org/
Energy,Electricity,grid-mix,Grid Mix,kg-CO2e/kwh,0.25255,,AIB,2019,PT,2021/07/30,Emission Intensity of Portugal's Power Sector. Published by the Association of Issuing Bodies (AIB) 2019. Includes Production Fuel Mix & Residual Mix Factors.,https://www.aib-net.org/
Energy,Electricity,grid-mix,Grid Mix,kg-CO2e/kwh,0.00011,,AIB,2019,IS,2021/07/30,Emission Intensity of Iceland's Power Sector. Published by the Association of Issuing Bodies (AIB) 2019. Includes Production Fuel Mix & Residual Mix Factors.,https://www.aib-net.org/
Energy,Electricity,grid-mix,Grid Mix,kg-CO2e/kwh,0.34804,,AIB,2019,IE,2021/07/30,Emission Intensity of Ireland's Power Sector. Published by the Association of Issuing Bodies (AIB) 2019. Includes Production Fuel Mix & Residual Mix Factors.,https://www.aib-net.org/
Energy,Electricity,grid-mix,Grid Mix,kg-CO2e/kwh,0.15313,,AIB,2019,BE,2021/07/30,Emission Intensity of Belgium's Power Sector. Published by the Association of Issuing Bodies (AIB) 2019. Includes Production Fuel Mix & Residual Mix Factors.,https://www.aib-net.org/
Energy,Electricity,grid-mix,Grid Mix,kg-CO2e/kwh,0.0721,10,ADEME,2014,FR,2021/08/20,Emission Intensity for Average Grid Mix Consumption. Continental France. 2014. Published by the Agence de l'Environnement et de la Maîtrise de l'Énergie.,https://www.bilans-ges.ademe.fr/en/accueil
Energy,Electricity,grid-mix,Grid Mix,kg-CO2e/kwh,0.45198,,EPA,2018,US-FL,2021/07/23,Emission Intensity of Florida's Energy Grid Mix. Available in the EPA's eGrid 2020. Includes Generation & T&D Factors.,https://www.epa.gov/egrid
Energy,Electricity,grid-mix,Grid Mix,kg-CO2e/kwh,0.4258,,DEWA,2018,AE,2021/07/30,Emission Intensity of United Arab Emirates' Power Sector. Published by Dubai Electricity & Water Authority 2018. Includes Generation Factor.,https://www.dewa.gov.ae/~/media/Files/Customer/Sustainability%20Reports/DEWA%20Sustainability%20Report%202018_EN.ashx
Energy,Electricity,grid-mix,Grid Mix,kg-CO2e/kwh,0.0558,10,ADEME,2017,FR,2021/08/20,Emission Intensity for Average Grid Mix Consumption. Continental France. 2017. Published by the Agence de l'Environnement et de la Maîtrise de l'Énergie.,https://www.bilans-ges.ademe.fr/en/accueil
